955664060,-95.30196,55.301964
955714800,-95.292404,55.292404
955765600,-95.31289,55.31289
955816400,-95.373604,55.373604
955867200,-95.32822,55.328217
955917950,-95.32695,55.32695
955968800,-95.324524,55.324524
956019500,-95.2894,55.2894
956070340,-95.28151,55.28151
956121100,-95.3003,55.3003
956171900,-95.30768,55.30768
956222660,-95.35516,55.355164
956273400,-95.30159,55.30159
956324200,-95.27602,55.276016
956375000,-95.31482,55.31482
956425800,-95.3402,55.340202
956476540,-95.34219,55.342194
956527360,-95.30679,55.306793
956578100,-95.28781,55.28781
956628900,-95.33591,55.335907
956679700,-95.33557,55.33557
956730500,-95.291306,55.291306
956781250,-95.31052,55.310516
956832000,-95.36648,55.366478
956882800,-95.30118,55.301178
956933570,-95.29212,55.29212
956984400,-95.36958,55.369583
957035140,-95.31335,55.313347
957085950,-95.29255,55.29255
957136700,-95.3238,55.3238
957187500,-95.35338,55.35338
957238300,-95.296715,55.296715
957289100,-95.296555,55.296555
957339840,-95.345345,55.345345
957390660,-95.33626,55.336258
957441400,-95.3059,55.3059
957492160,-95.32085,55.320847
957543000,-95.3205,55.320503
957593700,-95.38878,55.38878
957644540,-95.32291,55.322906
957695300,-95.29891,55.298912
957746100,-95.33585,55.335854
957796860,-95.361404,55.361404
957847700,-95.37508,55.375076
957898430,-95.3172,55.3172
957949250,-95.3024,55.3024
958000000,-95.34247,55.34247
958050750,-95.38215,55.38215
958101570,-95.303,55.303
958152300,-95.3046,55.304604
958203140,-95.32737,55.32737
958253900,-95.3689,55.368896
958304700,-95.298454,55.298454
958355460,-95.28174,55.28174
958406300,-95.31343,55.31343
958457000,-95.3117,55.3117
958507840,-95.28537,55.28537
958558600,-95.286644,55.286644
958609340,-95.32066,55.320663
958660160,-95.32821,55.32821
958710900,-95.32649,55.326492
958761700,-95.281784,55.281784
958812500,-95.26732,55.26732
958863300,-95.27728,55.277283
958914050,-95.322296,55.322296
958964860,-95.34213,55.342133
959015600,-95.29373,55.29373
959066430,-95.25501,55.255013
959117200,-95.26524,55.265244
959168000,-95.32257,55.32257
959218750,-95.29692,55.29692
959269500,-95.249435,55.249435
959320300,-95.25154,55.25154
959371100,-95.27814,55.278137
959421900,-95.33738,55.33738
959472640,-95.30723,55.307228
959523460,-95.267166,55.267166
959574200,-95.24749,55.24749
959625000,-95.25583,55.25583
959675800,-95.3434,55.3434
959726600,-95.3061,55.3061
959777340,-95.33245,55.33245
959828100,-95.29502,55.29502
959878900,-95.25789,55.25789
959929660,-95.24197,55.241966
959980500,-95.276245,55.276245
